1696324304,299999952,158.455594,-5.290973,1.570759
1696324304,309000015,158.456646,-5.297644,1.561277
1696324304,318000078,158.457588,-5.297320,1.548774
1696324304,326999903,158.458121,-5.299586,1.533735
1696324304,335999966,158.459023,-5.298238,1.517938
1696324304,345000029,158.460102,-5.301450,1.509348
1696324304,354000092,158.461277,-5.303704,1.496066
1696324304,362999916,158.462110,-5.305882,1.479292
1696324304,371999979,158.463804,-5.309284,1.469886
1696324304,381000042,158.464815,-5.308155,1.456549
1696324304,390000105,158.465812,-5.309576,1.440520
1696324304,398999929,158.467219,-5.312423,1.428392
1696324304,407999992,158.469077,-5.317442,1.415445
1696324304,417000055,158.470074,-5.319297,1.401689
1696324304,426000118,158.471317,-5.320888,1.390417
1696324304,434999943,158.472109,-5.320915,1.373346
1696324304,444000006,158.473380,-5.326354,1.360735
1696324304,453000069,158.474937,-5.330114,1.346892
1696324304,461999893,158.476044,-5.328351,1.329188
1696324304,470999956,158.477942,-5.334066,1.319168
1696324304,480005026,158.479541,-5.337851,1.306642
1696324304,489000082,158.480715,-5.340997,1.291674
1696324304,497999907,158.481658,-5.342546,1.275972
1696324304,506999969,158.483338,-5.347423,1.265483
1696324304,516000032,158.485619,-5.347333,1.251471
1696324304,525000095,158.487450,-5.351758,1.236610
1696324304,533999920,158.488720,-5.357910,1.223861
1696324304,542999983,158.490059,-5.360782,1.212740
1696324304,552000046,158.491507,-5.366448,1.200930
1696324304,561000109,158.493884,-5.369776,1.185159
1696324304,569999933,158.495004,-5.375087,1.169363
1696324304,578999996,158.497040,-5.379410,1.159279
1696324304,588000059,158.499430,-5.381335,1.143643
1696324304,596999884,158.500605,-5.383066,1.128185
1696324304,605999947,158.502149,-5.394007,1.120530
1696324304,615000010,158.504266,-5.395786,1.100128
1696324304,624000072,158.505687,-5.395292,1.083147
1696324304,632999897,158.508610,-5.400483,1.073121
1696324304,641999960,158.510550,-5.405420,1.059182
1696324304,651000023,158.512899,-5.410849,1.043360
1696324304,660000086,158.515058,-5.412455,1.026785
1696324304,668999910,158.517762,-5.418163,1.017898
1696324304,677999973,158.520276,-5.419980,1.001368
1696324304,687000036,158.522721,-5.424438,0.986011
1696324304,696000099,158.525685,-5.430289,0.972820
1696324304,704999924,158.528527,-5.433091,0.959800
1696324304,713999987,158.531122,-5.437587,0.946627
1696324304,723000050,158.533772,-5.443154,0.933577
1696324304,732005358,158.535562,-5.462035,0.901121
1696324304,740999937,158.539250,-5.460640,0.898491
1696324304,750000000,158.542966,-5.467517,0.895780
1696324304,759000063,158.545028,-5.465761,0.867139
1696324304,767999887,158.547856,-5.476686,0.857797
1696324304,776999950,158.550998,-5.495998,0.843809
1696324304,786000013,158.551626,-5.483255,0.800066
1696324304,795000076,158.558006,-5.503658,0.823816
1696324304,803999901,158.561271,-5.510379,0.810684
1696324304,812999964,158.562213,-5.519673,0.764916
1696324304,822000027,158.564372,-5.513550,0.740204
1696324304,831000090,158.570041,-5.536174,0.759020
1696324304,839999914,158.572745,-5.540379,0.740144
1696324304,848999977,158.575737,-5.546079,0.723146
1696324304,858000040,158.578647,-5.559405,0.705743
1696324304,867000103,158.580819,-5.556868,0.675708
1696324304,875999928,158.585026,-5.560070,0.682146
1696324304,884999990,158.588906,-5.580573,0.682480
1696324304,894000053,158.589561,-5.584115,0.636119
1696324304,903000116,158.593987,-5.579687,0.642448
1696324304,911999941,158.597853,-5.597781,0.641627
1696324304,921000004,158.599301,-5.580887,0.611450
1696324304,930000067,158.602607,-5.603839,0.610890
1696324304,938999891,158.605981,-5.623493,0.597892
1696324304,947999954,158.606473,-5.626799,0.552646
1696324304,957000017,158.612238,-5.634363,0.579099
1696324304,966000080,158.615844,-5.641517,0.570849
1696324304,974999905,158.616103,-5.658214,0.530330
1696324304,983999968,158.618972,-5.649132,0.514074
1696324304,993000031,158.623111,-5.675471,0.519900
1696324305,  2000093,158.626881,-5.668248,0.515432
1696324305, 10999918,158.631102,-5.669448,0.512742
1696324305, 19999981,158.631826,-5.686719,0.484690
1696324305, 29000044,158.634914,-5.690614,0.470874
1696324305, 38000107,158.637496,-5.692787,0.461051
1696324305, 46999931,158.640706,-5.696744,0.447938
1696324305, 55999994,158.642878,-5.707226,0.423276
1696324305, 65000057,158.646334,-5.709659,0.428339
1696324305, 73999882,158.649421,-5.726305,0.424685
1696324305, 82999945,158.652385,-5.715777,0.415712
1696324305, 92000008,158.655199,-5.721694,0.409367
1696324305,101000071,158.657399,-5.750942,0.395934
1696324305,109999895,158.658177,-5.740845,0.357584
1696324305,118999958,158.663191,-5.735147,0.380356
1696324305,128000021,158.666264,-5.743734,0.377079
1696324305,137000084,158.667576,-5.766432,0.356832
1696324305,145999908,158.668067,-5.752621,0.328395
1696324305,154999971,158.671824,-5.775630,0.345223
1696324305,164000034,158.674583,-5.767088,0.339872
1696324305,173000097,158.677766,-5.760864,0.339538
1696324305,181999922,158.680294,-5.774844,0.331532
1696324305,190999985,158.680936,-5.785253,0.309736
1696324305,200000048,158.684050,-5.787256,0.316151
1696324305,209000111,158.686550,-5.791275,0.319210
1696324305,217999935,158.687397,-5.808449,0.299189
1696324305,226999998,158.688927,-5.800325,0.280699
1696324305,236000061,158.692356,-5.806194,0.294982
1696324305,244999886,158.692765,-5.807638,0.273154
1696324305,253999949,158.695088,-5.799797,0.271817
1696324305,263000011,158.696536,-5.825044,0.262234
1696324305,272000074,158.697683,-5.813108,0.241387
1696324305,280999899,158.701959,-5.823327,0.257345
1696324305,289999962,158.703776,-5.807216,0.260983
1696324305,299000025,158.703161,-5.832104,0.233906
1696324305,308000088,158.703735,-5.828711,0.220890
1696324305,316999912,158.705333,-5.832623,0.218391
1696324305,325999975,158.707614,-5.835458,0.220297
1696324305,335000038,158.710333,-5.818533,0.225426
1696324305,344000101,158.711794,-5.828513,0.220567
1696324305,352999926,158.710783,-5.829779,0.190693
1696324305,361999989,158.713679,-5.825210,0.201598
1696324305,371000051,158.714895,-5.819923,0.204680
1696324305,380000114,158.714540,-5.833852,0.183604
1696324305,388999939,158.714950,-5.828666,0.178108
1696324305,398000002,158.715565,-5.824205,0.166343
1696324305,407000065,158.716357,-5.834724,0.164388
1696324305,415999889,158.718051,-5.824030,0.171912
1696324305,424999952,158.719868,-5.838903,0.178094
1696324305,434000015,158.718078,-5.835289,0.140864
1696324305,443005323,158.720250,-5.826852,0.151765
1696324305,451999903,158.722518,-5.832807,0.164027
1696324305,460999966,158.721821,-5.837732,0.142228
1696324305,470000029,158.722204,-5.836387,0.140672
1696324305,479000092,158.721001,-5.835175,0.125501
1696324305,487999916,158.721971,-5.841317,0.125518
1696324305,496999979,158.724239,-5.823360,0.142812
1696324305,506000042,158.725154,-5.829611,0.145460
1696324305,515000105,158.722723,-5.839048,0.110157
1696324305,523999929,158.724403,-5.813816,0.127539
1696324305,532999992,158.724594,-5.810079,0.124370
1696324305,542000055,158.724662,-5.825354,0.117167
1696324305,551000118,158.725277,-5.820863,0.119295
1696324305,559999943,158.725414,-5.826068,0.111769
1696324305,569000006,158.725045,-5.836252,0.100817
1696324305,578000069,158.725277,-5.822298,0.104630
1696324305,586999893,158.726097,-5.839028,0.108256
1696324305,595999956,158.724348,-5.837270,0.081652
1696324305,605000019,158.725468,-5.823153,0.093524
1696324305,614000082,158.726630,-5.827700,0.109733
1696324305,622999907,158.724143,-5.830321,0.079121
1696324305,631999969,158.724635,-5.831738,0.088303
1696324305,641000032,158.723788,-5.829787,0.076126
1696324305,650000095,158.722695,-5.848421,0.072989
1696324305,658999920,158.723310,-5.836484,0.082542
1696324305,667999983,158.722463,-5.837099,0.078235
1696324305,677000046,158.718884,-5.841215,0.046274
1696324305,686000109,158.720933,-5.832483,0.076866
1696324305,694999933,158.720318,-5.844347,0.079098
1696324305,703999996,158.717819,-5.858754,0.055126
1696324305,713000059,158.717573,-5.846304,0.063847
1696324305,721999884,158.716125,-5.843203,0.054089
1696324305,730999947,158.713734,-5.860491,0.044155
1696324305,740000010,158.714103,-5.840251,0.063732
1696324305,749000072,158.713024,-5.858576,0.063653
1696324305,757999897,158.708557,-5.854455,0.030537
1696324305,766999960,158.707887,-5.843206,0.042295
1696324305,776000023,158.707000,-5.851823,0.057695
1696324305,785000086,158.704104,-5.854298,0.042151
1696324305,793999910,158.704117,-5.845650,0.057896
1696324305,802999973,158.700770,-5.846560,0.038003
1696324305,812000036,158.698216,-5.866394,0.027405
1696324305,821000099,158.698680,-5.848125,0.048075
1696324305,829999924,158.696932,-5.851721,0.049846
1696324305,838999987,158.691495,-5.851298,0.015858
1696324305,848000050,158.689951,-5.836702,0.028346
1696324305,857000113,158.687329,-5.834841,0.019635
1696324305,865999937,158.684733,-5.840987,0.012431
1696324305,875000000,158.684337,-5.844147,0.033490
1696324305,884000063,158.680321,-5.845393,0.011991
1696324305,892999887,158.676127,-5.865877,-0.002115
1696324305,901999950,158.674966,-5.837433,0.009302
1696324305,911000013,158.673081,-5.864389,0.020542
1696324305,920000076,158.666729,-5.864698,-0.028373
1696324305,928999901,158.665540,-5.860400,-0.019592
1696324305,937999964,158.665090,-5.857003,-0.001095
1696324305,947000027,158.660404,-5.856901,-0.031306
1696324305,956000090,158.657699,-5.860350,-0.029323
1696324305,964999914,158.654298,-5.856440,-0.039971
1696324305,973999977,158.650077,-5.872850,-0.055018
1696324305,983000040,158.649653,-5.860293,-0.033024
1696324305,992000103,158.645350,-5.865962,-0.048229
1696324306,   999928,158.639504,-5.876309,-0.084917
1696324306,  9999990,158.638097,-5.863670,-0.066534
1696324306, 19000053,158.635201,-5.871771,-0.067731
1696324306, 28000116,158.630843,-5.874658,-0.090656
1696324306, 36999941,158.631075,-5.887417,-0.057978
1696324306, 46000004,158.625242,-5.876239,-0.089093
1696324306, 55000067,158.620844,-5.895233,-0.104071
1696324306, 63999891,158.619204,-5.870521,-0.088036
1696324306, 72999954,158.615174,-5.899348,-0.095608
1696324306, 82000017,158.608973,-5.906483,-0.133358
1696324306, 91000080,158.606459,-5.899671,-0.130920
1696324306, 99999905,158.604820,-5.896399,-0.119401
1696324306,108999968,158.600093,-5.893250,-0.140669
1696324306,118000031,158.597129,-5.899971,-0.132108
1696324306,127000093,158.591433,-5.886477,-0.159578
1696324306,135999918,158.587922,-5.905257,-0.164559
1696324306,144999981,158.587075,-5.889555,-0.148413
1696324306,154005051,158.584056,-5.886404,-0.150162
1696324306,163000107,158.577158,-5.893783,-0.195663
1696324306,171999931,158.574999,-5.897138,-0.182585
1696324306,180999994,158.571557,-5.899037,-0.181800
1696324306,190000057,158.566202,-5.910763,-0.208133
1696324306,198999882,158.565505,-5.915050,-0.181792
1696324306,207999945,158.559522,-5.917920,-0.216405
1696324306,217000008,158.556530,-5.932911,-0.214109
1696324306,226000071,158.554126,-5.910357,-0.202759
